ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2004,79.89,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2005,49.48,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2005,51.48,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2005,46.9,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2005,56.59,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2005,22.8,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2005,79.85,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2006,50.1,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2006,52.7,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2006,47.82,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2006,56.11,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2006,22.41,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2006,76.48,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2008,48.42,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2008,51.34,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2008,46.91,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2008,53.05,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2008,18.92,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2008,74.61,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,2008,,Unreliable,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2009,49.13,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2009,50.93,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2009,48.25,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2009,54.73,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
